CO_CURSO;SIGLA_IES;CO_IES;CO_GRUPO;NOME_CURSO;CO_MUNIC_CURSO;NOME_MUNIC_CURSO;CO_UF_CURSO
1442600;FSG;1427;91;Tecnologia em Gestão Hospitalar;4305108;CAXIAS DO SUL;43
1442601;FSG;1427;28;Nutrição;4305108;CAXIAS DO SUL;43
1442604;FSG;1427;95;Tecnologia em Estética e Cosmética;4305108;CAXIAS DO SUL;43
1442699;FSG;1427;6410;Tecnologia em Segurança no Trabalho;4305108;CAXIAS DO SUL;43
1442704;FSG;1427;5710;Engenharia Civil;4305108;CAXIAS DO SUL;43
1442812;UNIVALE;513;5710;Engenharia Civil;3127701;GOVERNADOR VALADARES;31
1442860; UNIFACCAMP;1273;92;Tecnologia em Gestão Ambiental;3509601;CAMPO LIMPO PAULISTA;35
1442878;UNIFG;2023;95;Tecnologia em Estética e Cosmética;2911709;GUANAMBI;29
1442949;UNIJORGE;1185;6208;Engenharia de Produção;2927408;SALVADOR;29
1442965;IFSul;1578;17;Agronomia;4301602;BAGE;43
1442974;;712;95;Tecnologia em Estética e Cosmética;3304557;RIO DE JANEIRO;33
1443138;IFAL;3160;5806;Engenharia Elétrica;2706307;PALMEIRA DO INDIOS;27
1443169;UniCuritiba;4045;5;Medicina Veterinária;4106902;CURITIBA;41
1443183;UNI-BH;349;28;Nutrição;3106200;BELO HORIZONTE;31
1443189;UniCuritiba;4045;21;Arquitetura e Urbanismo;4106902;CURITIBA;41
1443190;UniCuritiba;4045;55;Biomedicina;4106902;CURITIBA;41
1443193;UniCuritiba;4045;36;Fisioterapia;4106902;CURITIBA;41
1443194;UniCuritiba;4045;28;Nutrição;4106902;CURITIBA;41
1443199;UTFPR;588;17;Agronomia;4123501;SANTA HELENA;41
1443205;UTFPR;588;6008;Engenharia Química;4104303;CAMPO MOURAO;41
1443206;UTFPR;588;6411;Engenharia de Computação I;4101408;APUCARANA;41
1443209;UniCuritiba;4045;6208;Engenharia de Produção;4106902;CURITIBA;41
1443210;UniCuritiba;4045;6008;Engenharia Química;4106902;CURITIBA;41
1443402;UNIP;322;95;Tecnologia em Estética e Cosmética;3549805;SAO JOSE DO RIO PRETO;35
1443405;UNIP;322;95;Tecnologia em Estética e Cosmética;3549904;SAO JOSE DOS CAMPOS;35
1443426;IFES;1808;92;Tecnologia em Gestão Ambiental;3203502;MONTANHA;32
1443527;UNA;344;5806;Engenharia Elétrica;3106200;BELO HORIZONTE;31
1443632;UCB;403;5806;Engenharia Elétrica;5300108;BRASILIA;53
1443686;UB;319;17;Agronomia;3550308;SAO PAULO;35
1443688;UB;319;19;Farmácia;3550308;SAO PAULO;35
1443752;UNA;344;5902;Engenharia Mecânica;3106200;BELO HORIZONTE;31
1443753;UNA;344;5710;Engenharia Civil;3106200;BELO HORIZONTE;31
1443754;ESTÁCIO AMAZÔNIA;1702;21;Arquitetura e Urbanismo;1400100;BOA VISTA;14
1443756;ESTÁCIO AMAZÔNIA;1702;36;Fisioterapia;1400100;BOA VISTA;14
1443760;ESTÁCIO AMAZÔNIA;1702;5;Medicina Veterinária;1400100;BOA VISTA;14
1443879;;712;95;Tecnologia em Estética e Cosmética;3304557;RIO DE JANEIRO;33
1443881;;712;95;Tecnologia em Estética e Cosmética;3304557;RIO DE JANEIRO;33
1443885;;712;5710;Engenharia Civil;3304557;RIO DE JANEIRO;33
1443886;;712;6208;Engenharia de Produção;3304557;RIO DE JANEIRO;33
1443904;UNA;344;6;Odontologia;3106200;BELO HORIZONTE;31
1443954;UNICESUMAR;1196;6208;Engenharia de Produção;4115200;MARINGA;41
1445016;UNICERRADO;824;12;Medicina;5209101;GOIATUBA;52
1445199;UNIMES;953;21;Arquitetura e Urbanismo;3548500;SANTOS;35
1445200;UNIMES;953;36;Fisioterapia;3548500;SANTOS;35
1445593;UNIARAXÁ;1575;6307;Engenharia Ambiental;3104007;ARAXA;31
1445594;UNIARAXÁ;1575;5710;Engenharia Civil;3104007;ARAXA;31
1445595;UNIARAXÁ;1575;6208;Engenharia de Produção;3104007;ARAXA;31
1445651;;1853;55;Biomedicina;3550308;SAO PAULO;35
1445837;IFPR;14724;5806;Engenharia Elétrica;4127106;TELEMACO BORBA;41
1445861;UNISUAM;277;92;Tecnologia em Gestão Ambiental;3304557;RIO DE JANEIRO;33
1445881;UFSB;18812;6307;Engenharia Ambiental;2914802;ITABUNA;29
1445888;IFPR;14724;17;Agronomia;4110706;IRATI;41
1445905;UERGS;3336;17;Agronomia;4316600;SANANDUVA;43
1446219;UNILAB;15497;6411;Engenharia de Computação I;2311603;REDENCAO;23
1446764;IFPR;14724;17;Agronomia;4111506;IVAIPORA;41
1447553;ESTÁCIO SÃO PAULO;793;28;Nutrição;3550308;SAO PAULO;35
1447585;UFMS;694;6008;Engenharia Química;5002704;CAMPO GRANDE;50
1448079;UFMS;694;6002;Engenharia de Alimentos;5002704;CAMPO GRANDE;50
1448155;UNA;15452;95;Tecnologia em Estética e Cosmética;3107406;BOM DESPACHO;31
1450435;IFPA;1813;91;Tecnologia em Gestão Hospitalar;1501402;BELEM;15
1450625;UERGS;3336;5814;Engenharia de Controle e Automação;4314902;PORTO ALEGRE;43
1450815;UniFSP;1317;51;Zootecnia;3504503;AVARE;35
1450864;UVV;664;28;Nutrição;3205200;VILA VELHA;32
1451864;IESB;1060;19;Farmácia;5300108;BRASILIA;53
1451878;UNINORTE;1422;95;Tecnologia em Estética e Cosmética;1302603;MANAUS;13
1451938;UniEVANGÉLICA;384;92;Tecnologia em Gestão Ambiental;5201108;ANAPOLIS;52
1452030;UNIFAVENI;3294;92;Tecnologia em Gestão Ambiental;3518800;GUARULHOS;35
1452031;UNIFAVENI;3294;91;Tecnologia em Gestão Hospitalar;3518800;GUARULHOS;35
1452034;UNIFAVENI;3294;6410;Tecnologia em Segurança no Trabalho;3518800;GUARULHOS;35
1452073;Anhanguera SP;376;5806;Engenharia Elétrica;3550308;SAO PAULO;35
1452485;FAI;1292;55;Biomedicina;3500105;ADAMANTINA;35
1452606;IFFarroupilha;4098;95;Tecnologia em Estética e Cosmética;4317509;SANTO ANGELO;43
1452843;CESUPA;792;5710;Engenharia Civil;1501402;BELEM;15
1452844;CESUPA;792;21;Arquitetura e Urbanismo;1501402;BELEM;15
1453181;IFTO;4786;17;Agronomia;1721000;PALMAS;17
1453205;UNIPLAN;1446;69;Tecnologia em Radiologia;5300108;BRASILIA;53
1453286;UNESA;163;55;Biomedicina;3304557;RIO DE JANEIRO;33
1453292;UNESA;163;69;Tecnologia em Radiologia;3304557;RIO DE JANEIRO;33
1453295;UNESA;163;95;Tecnologia em Estética e Cosmética;3304557;RIO DE JANEIRO;33
1453296;UNESA;163;19;Farmácia;3304557;RIO DE JANEIRO;33
1453374;UNP;718;6208;Engenharia de Produção;2408102;NATAL;24
1453383;FAMETRO;2147;55;Biomedicina;1302603;MANAUS;13
1453385;FAMETRO;2147;95;Tecnologia em Estética e Cosmética;1302603;MANAUS;13
1453397;UNA;15452;5806;Engenharia Elétrica;3107406;BOM DESPACHO;31
1453398;UNA;15452;19;Farmácia;3107406;BOM DESPACHO;31
1453564;FAFIPE;68;12;Medicina;3537305;PENAPOLIS;35
1453565;FAFIPE;68;17;Agronomia;3537305;PENAPOLIS;35
1453641;ESTÁCIO CASTANHAL;4915;36;Fisioterapia;1502400;CASTANHAL;15
1453649;Anhanguera DF;1173;55;Biomedicina;5300108;BRASILIA;53
1453711;FACUNICAMPS;2770;28;Nutrição;5208707;GOIANIA;52
1453716;;3149;55;Biomedicina;3122306;DIVINOPOLIS;31
1453735;FAR;781;55;Biomedicina;5107602;RONDONOPOLIS;51
1453797;FASP;4533;27;Fonoaudiologia;2503704;CAJAZEIRAS;25
1453865;FAT;1643;95;Tecnologia em Estética e Cosmética;2910800;FEIRA DE SANTANA;29
1453934;FAM;1310;95;Tecnologia em Estética e Cosmética;3501608;AMERICANA;35
1453942;UCS;13;17;Agronomia;4313300;NOVA PRATA;43
1453953;Unindus;1400;6208;Engenharia de Produção;4125506;SAO JOSE DO PINHAIS;41
1454060;;15357;55;Biomedicina;3169901;UBA;31
1454095;FUNIP;15450;6410;Tecnologia em Segurança no Trabalho;3131307;IPATINGA;31
1454224;UNICSUL;221;55;Biomedicina;3550308;SAO PAULO;35
1454226;UNICSUL;221;28;Nutrição;3550308;SAO PAULO;35
1454232;;11645;28;Nutrição;1100304;VILHENA;11
1454252;URI;423;5;Medicina Veterinária;4317400;SANTIAGO;43
1454265;MÓDULO;1187;55;Biomedicina;3510500;CARAGUATATUBA;35
1454288;UNICSUL;221;36;Fisioterapia;3550308;SAO PAULO;35
1454302;Estácio Ceará;1107;69;Tecnologia em Radiologia;2304400;FORTALEZA;23
1454319;UDF;518;36;Fisioterapia;5300108;BRASILIA;53
1454320;IESGO;3613;36;Fisioterapia;5208004;FORMOSA;52
1454327;Una PousoAlegre;19865;6;Odontologia;3152501;POUSO ALEGRE;31
1454338;;5215;19;Farmácia;3511102;CATANDUVA;35
1454345;FANORTE CACOAL;13792;95;Tecnologia em Estética e Cosmética;1100049;CACOAL;11
1454372;IFMG;3189;5710;Engenharia Civil;3127701;GOVERNADOR VALADARES;31
1454429;FAESF/UNEF;2560;92;Tecnologia em Gestão Ambiental;2910800;FEIRA DE SANTANA;29
1454442;UNIARAXÁ;1575;95;Tecnologia em Estética e Cosmética;3104007;ARAXA;31
1454463;UNIFATECIE;4751;23;Enfermagem;4118402;PARANAVAI;41
1454464;UNIFATECIE;4751;6208;Engenharia de Produção;4118402;PARANAVAI;41
1454466;UNIFATECIE;4751;95;Tecnologia em Estética e Cosmética;4118402;PARANAVAI;41
1454492;UNICSUL;221;19;Farmácia;3550308;SAO PAULO;35
1454543;IFMG;3189;5814;Engenharia de Controle e Automação;3156700;SABARA;31
1454570;FTC;1645;36;Fisioterapia;2918001;JEQUIE;29
1454622;UNIJUI;532;5902;Engenharia Mecânica;4317202;SANTA ROSA;43
1454671;CSJT;502;6208;Engenharia de Produção;3548500;SANTOS;35
1454672;CSJT;502;55;Biomedicina;3548500;SANTOS;35
1454677;CSJT;502;5710;Engenharia Civil;3548500;SANTOS;35
1454681;CSJT;502;5902;Engenharia Mecânica;3548500;SANTOS;35
1454699;CEUNSP;1149;21;Arquitetura e Urbanismo;3523909;ITU;35
1454710;CEUNSP;1149;69;Tecnologia em Radiologia;3523909;ITU;35
1454714;CSJT;502;5806;Engenharia Elétrica;3548500;SANTOS;35
1454716;CSJT;502;19;Farmácia;3548500;SANTOS;35
1454724;CSJT;502;28;Nutrição;3548500;SANTOS;35
1454726;CEUNSP;1149;6008;Engenharia Química;3545209;SALTO;35
1454761;UAM;466;55;Biomedicina;3549904;SAO JOSE DOS CAMPOS;35
1454762;UAM;466;55;Biomedicina;3538709;PIRACICABA;35
1454769;FBC;1908;91;Tecnologia em Gestão Hospitalar;3205002;SERRA;32
1454815;FANORTE CACOAL;13792;36;Fisioterapia;1100049;CACOAL;11
1454935;UAM;466;36;Fisioterapia;3538709;PIRACICABA;35
1454959;UAM;466;28;Nutrição;3538709;PIRACICABA;35
1455027;UNIVALI;83;23;Enfermagem;4202305;BIGUACU;42
1455032;FACSETE;12620;95;Tecnologia em Estética e Cosmética;3167202;SETE LAGOAS;31
1455078;São Lucas PVH;1414;5806;Engenharia Elétrica;1100205;PORTO VELHO;11
1455164;FRM;5228;95;Tecnologia em Estética e Cosmética;2704302;MACEIO;27
1455202;;1141;28;Nutrição;3304557;RIO DE JANEIRO;33
1455270;Laboro;13897;95;Tecnologia em Estética e Cosmética;2111300;SAO LUIS;21
1455286;UNINASSAU FORTALEZA;14321;19;Farmácia;2304400;FORTALEZA;23
1455303;IFBA;599;5902;Engenharia Mecânica;2918001;JEQUIE;29
1455342;IF Catarinense;5036;5806;Engenharia Elétrica;4216206;SAO FRANCISCO DO SUL;42
1455388;UNISANTA;952;91;Tecnologia em Gestão Hospitalar;3548500;SANTOS;35
1455427;UNIDERP;671;55;Biomedicina;5002704;CAMPO GRANDE;50
1455995;UNIUBE;143;5814;Engenharia de Controle e Automação;3170107;UBERABA;31
1456130;FUMEC;1557;6411;Engenharia de Computação I;3106200;BELO HORIZONTE;31
1456790;UniFacema;4964;69;Tecnologia em Radiologia;2103000;CAXIAS;21
1456792;UniFacema;4964;95;Tecnologia em Estética e Cosmética;2103000;CAXIAS;21
1456864;UniFacema;4964;5806;Engenharia Elétrica;2103000;CAXIAS;21
1456933;;5511;36;Fisioterapia;4109401;GUARAPUAVA;41
1456946;UNICNEC;626;19;Farmácia;4313508;OSORIO;43
1456947;UNICNEC;626;28;Nutrição;4313508;OSORIO;43
1457001;IFSP;1810;5902;Engenharia Mecânica;3550308;SAO PAULO;35
1457003;IFSP;1810;5814;Engenharia de Controle e Automação;3545209;SALTO;35
1457006;UERR;5077;12;Medicina;1400100;BOA VISTA;14
1457009;UNIÍTALO;206;55;Biomedicina;3550308;SAO PAULO;35
1457010;UNIÍTALO;206;21;Arquitetura e Urbanismo;3550308;SAO PAULO;35
1457013;UNIÍTALO;206;5710;Engenharia Civil;3550308;SAO PAULO;35
1457014;UNIÍTALO;206;6208;Engenharia de Produção;3550308;SAO PAULO;35
1457016;UNIÍTALO;206;5902;Engenharia Mecânica;3550308;SAO PAULO;35
1457017;UNIÍTALO;206;19;Farmácia;3550308;SAO PAULO;35
1457020;UNIÍTALO;206;28;Nutrição;3550308;SAO PAULO;35
1457031;UNIGRANRIO;472;5710;Engenharia Civil;3301702;DUQUE DE CAXIAS;33
1457048;UNISUL;494;5814;Engenharia de Controle e Automação;4218707;TUBARAO;42
1457052;UniAtenas;2579;6208;Engenharia de Produção;3147006;PARACATU;31
1457070;UniEVANGÉLICA;384;28;Nutrição;5201108;ANAPOLIS;52
1457072;UniEVANGÉLICA;384;5;Medicina Veterinária;5201108;ANAPOLIS;52
1457089;UNESA;163;21;Arquitetura e Urbanismo;3303401;NOVA FRIBURGO;33
1457093;UNESA;163;55;Biomedicina;3304201;RESENDE;33
1457110;USF;670;6411;Engenharia de Computação I;3509502;CAMPINAS;35
1457124;IFSC;3162;17;Agronomia;4203808;CANOINHAS;42
1457126;USF;670;91;Tecnologia em Gestão Hospitalar;3507605;BRAGANCA PAULISTA;35
1457133;IF SUL DE MINAS;4358;6307;Engenharia Ambiental;3130606;INCONFIDENTES;31
1457141;UEG;47;17;Agronomia;5218300;POSSE;52
1457168;IFPB;1166;5710;Engenharia Civil;2507507;JOAO PESSOA;25
1457169;IFPB;1166;5710;Engenharia Civil;2510808;PATOS;25
1457171;IFPB;1166;5902;Engenharia Mecânica;2507507;JOAO PESSOA;25
1457197;UNIFAMMA;1508;21;Arquitetura e Urbanismo;4115200;MARINGA;41
1457208;UNIFAMMA;1508;5710;Engenharia Civil;4115200;MARINGA;41
1457210;;1078;36;Fisioterapia;4104303;CAMPO MOURAO;41
1457228;UNILASALLE;641;6208;Engenharia de Produção;4304606;CANOAS;43
1457236;IFG;1811;17;Agronomia;5208905;GOIAS;52
1457238;IFG;1811;5806;Engenharia Elétrica;5221858;VALPARAISO DE GOIAS;52
1457266;IF Sertão;3161;5710;Engenharia Civil;2613909;SERRA TALHADA;26
1457294;UNIFESSPA;18440;6405;Engenharia Florestal;1507300;SAO FELIX DO XINGU;15
1457299;IFMA;600;6411;Engenharia de Computação I;2109908;SANTA INES;21
1457306;UCB;403;5;Medicina Veterinária;5300108;BRASILIA;53
1457328;IFES;1808;55;Biomedicina;3205200;VILA VELHA;32
1457329;IFES;1808;5710;Engenharia Civil;3203908;NOVA VENECIA;32
1457334;Unifio;265;36;Fisioterapia;3534708;OURINHOS;35
1457335;Unifio;265;28;Nutrição;3534708;OURINHOS;35
1457336;Unifio;265;55;Biomedicina;3534708;OURINHOS;35
1457337;UniMAX;2123;55;Biomedicina;3520509;INDAIATUBA;35
1457376;UNIPÊ;352;5806;Engenharia Elétrica;2507507;JOAO PESSOA;25
1457378;UNIPÊ;352;5;Medicina Veterinária;2507507;JOAO PESSOA;25
1457397;URI;423;55;Biomedicina;4307005;ERECHIM;43
1457401;IFMA;600;51;Zootecnia;2111607;SAO RAIMUNDO DAS MANGABEIRAS;21
1457403;URI;423;95;Tecnologia em Estética e Cosmética;4307005;ERECHIM;43
1457447;UNIAMÉRICA;1716;17;Agronomia;4108304;FOZ DO IGUACU;41
1457449;UNIAMÉRICA;1716;5;Medicina Veterinária;4108304;FOZ DO IGUACU;41
1457459;UNIASSELVI;1472;36;Fisioterapia;4207502;INDAIAL;42
1457463;IFSP;1810;6208;Engenharia de Produção;3550308;SAO PAULO;35
1457467;UNIASSELVI;1472;55;Biomedicina;4207502;INDAIAL;42
1457468;UNIASSELVI;1472;28;Nutrição;4207502;INDAIAL;42
1457475;IF Goiano;1303;51;Zootecnia;5204904;CAMPOS BELOS;52
1457478;UNIASSELVI;1472;69;Tecnologia em Radiologia;4207502;INDAIAL;42
1457502;IF Goiano;1303;6411;Engenharia de Computação I;5221403;TRINDADE;52
1457504;IFG;1811;6208;Engenharia de Produção;5220454;SENADOR CANEDO;52
1457506;Unifio;265;5;Medicina Veterinária;3534708;OURINHOS;35
1457552;Católica em Jaraguá;645;5902;Engenharia Mecânica;4208906;JARAGUA DO SUL;42
1457568;Católica em Jaraguá;645;5710;Engenharia Civil;4208906;JARAGUA DO SUL;42
1457610;UNIAMÉRICA;1716;19;Farmácia;4108304;FOZ DO IGUACU;41
1457612;UNIAMÉRICA;1716;28;Nutrição;4108304;FOZ DO IGUACU;41
1457613;UNIAMÉRICA;1716;6208;Engenharia de Produção;4108304;FOZ DO IGUACU;41
1457615;UNIAMÉRICA;1716;6002;Engenharia de Alimentos;4108304;FOZ DO IGUACU;41
1457664;UNIDAVI;80;36;Fisioterapia;4214805;RIO DO SUL;42
1457694;UNIRITTER;448;5710;Engenharia Civil;4314902;PORTO ALEGRE;43
1457695;UNIRITTER;448;6208;Engenharia de Produção;4314902;PORTO ALEGRE;43
1457852;UNIPÊ;352;55;Biomedicina;2507507;JOAO PESSOA;25
1457853;UNIPÊ;352;5902;Engenharia Mecânica;2507507;JOAO PESSOA;25
1457854;UNIPÊ;352;19;Farmácia;2507507;JOAO PESSOA;25
1457872;FADERGS;2950;6411;Engenharia de Computação I;4314902;PORTO ALEGRE;43
1457884;FADERGS;2950;5814;Engenharia de Controle e Automação;4314902;PORTO ALEGRE;43
1457885;FADERGS;2950;5710;Engenharia Civil;4314902;PORTO ALEGRE;43
1457886;FADERGS;2950;5806;Engenharia Elétrica;4314902;PORTO ALEGRE;43
1457887;FADERGS;2950;5902;Engenharia Mecânica;4314902;PORTO ALEGRE;43
1457893;UNIPÊ;352;28;Nutrição;2507507;JOAO PESSOA;25
1457895;FADERGS;2950;6208;Engenharia de Produção;4314902;PORTO ALEGRE;43
1457903;IFMG;3189;5814;Engenharia de Controle e Automação;3129806;IBIRITE;31
1457947;;1986;28;Nutrição;3136702;JUIZ DE FORA;31
1458026;UEMG;1036;17;Agronomia;3127107;FRUTAL;31
1458054; UNIFACCAMP;1273;28;Nutrição;3509601;CAMPO LIMPO PAULISTA;35
1458066; UNIFACCAMP;1273;6208;Engenharia de Produção;3509601;CAMPO LIMPO PAULISTA;35
1458090;UEG;47;12;Medicina;5211503;ITUMBIARA;52
1458095;IESB;1060;91;Tecnologia em Gestão Hospitalar;5300108;BRASILIA;53
1458141;FURG;12;6208;Engenharia de Produção;4317608;SANTO ANTONIO DA PATRULHA;43
1458142;UNESA;163;28;Nutrição;3304201;RESENDE;33
1458152;UNICESUMAR;1196;95;Tecnologia em Estética e Cosmética;4115200;MARINGA;41
1458186;UNESPAR;18492;6208;Engenharia de Produção;4118204;PARANAGUA;41
1458195;FAMETRO;2147;19;Farmácia;1302603;MANAUS;13
1458290;USJT;203;21;Arquitetura e Urbanismo;3550308;SAO PAULO;35
1458291;USJT;203;5710;Engenharia Civil;3550308;SAO PAULO;35
1458292;USJT;203;5902;Engenharia Mecânica;3550308;SAO PAULO;35
1458294;USJT;203;5;Medicina Veterinária;3550308;SAO PAULO;35
1458296;USJT;203;21;Arquitetura e Urbanismo;3550308;SAO PAULO;35
1458297;USJT;203;5710;Engenharia Civil;3550308;SAO PAULO;35
1458298;USJT;203;5902;Engenharia Mecânica;3550308;SAO PAULO;35
1458310;ESTÁCIO RIBEIRÃO PRE;1270;55;Biomedicina;3543402;RIBEIRAO PRETO;35
1458321;ESTÁCIO RIBEIRÃO PRE;1270;95;Tecnologia em Estética e Cosmética;3543402;RIBEIRAO PRETO;35
1458322;ESTÁCIO RIBEIRÃO PRE;1270;19;Farmácia;3543402;RIBEIRAO PRETO;35
1458326;ESTÁCIO RIBEIRÃO PRE;1270;69;Tecnologia em Radiologia;3543402;RIBEIRAO PRETO;35
1458327;ESTÁCIO RIBEIRÃO PRE;1270;28;Nutrição;3543402;RIBEIRAO PRETO;35
1458463;FSG;1427;36;Fisioterapia;4305108;CAXIAS DO SUL;43
1458510;USCS;605;21;Arquitetura e Urbanismo;3548807;SAO CAETANO DO SUL;35
1458616;UniDrummond;1100;92;Tecnologia em Gestão Ambiental;3550308;SAO PAULO;35
1458617;UniDrummond;1100;91;Tecnologia em Gestão Hospitalar;3550308;SAO PAULO;35
1458671;UAM;466;5710;Engenharia Civil;3550308;SAO PAULO;35
1458685;UNIFRAN;496;36;Fisioterapia;3516200;FRANCA;35
1458695;UNIVILLE;81;5710;Engenharia Civil;4209102;JOINVILLE;42
1458698;UNIVILLE;81;5806;Engenharia Elétrica;4209102;JOINVILLE;42
1458699;UNIVILLE;81;6008;Engenharia Química;4209102;JOINVILLE;42
1458703;UNIP;322;55;Biomedicina;3550308;SAO PAULO;35
1458704;UAM;466;6307;Engenharia Ambiental;3550308;SAO PAULO;35
1458705;UNIP;322;28;Nutrição;3550308;SAO PAULO;35
1458706;UNIP;322;19;Farmácia;3550308;SAO PAULO;35
1458707;UAM;466;19;Farmácia;3550308;SAO PAULO;35
1458711;FSG;1427;19;Farmácia;4305108;CAXIAS DO SUL;43
1458712;FSG;1427;55;Biomedicina;4305108;CAXIAS DO SUL;43
1458726;FMU;374;5710;Engenharia Civil;3550308;SAO PAULO;35
1458730;FMU;374;6208;Engenharia de Produção;3550308;SAO PAULO;35
1458735;UNIFACP;1949;6008;Engenharia Química;3536505;PAULINIA;35
1458736;UNIFACP;1949;5;Medicina Veterinária;3536505;PAULINIA;35
1458738;FMU;374;95;Tecnologia em Estética e Cosmética;3550308;SAO PAULO;35
1465539;UNIFESO;480;21;Arquitetura e Urbanismo;3305802;TERESOPOLIS;33
1465579;UNIFRAN;496;55;Biomedicina;3516200;FRANCA;35
1465580;UNIFRAN;496;19;Farmácia;3516200;FRANCA;35
1465581;UB;319;36;Fisioterapia;3515509;FERNANDOPOLIS;35
1465625;IMEPAC ITUMBIAR;23454;12;Medicina;5211503;ITUMBIARA;52
1465626;UNIFACP;1949;19;Farmácia;3536505;PAULINIA;35
1465627;UNIFACP;1949;36;Fisioterapia;3536505;PAULINIA;35
1465658;UNIRP;146;5806;Engenharia Elétrica;3549805;SAO JOSE DO RIO PRETO;35
1465707;UniCV;3649;91;Tecnologia em Gestão Hospitalar;4115200;MARINGA;41
1465868;UNESA;163;21;Arquitetura e Urbanismo;3300704;CABO FRIO;33
1465871;UNESA;163;5;Medicina Veterinária;3301009;CAMPOS DOS GOYTACAZES;33
1465872;UNESA;163;5;Medicina Veterinária;3303500;NOVA IGUACU;33
1466088;UNINGÁ;1430;17;Agronomia;4115200;MARINGA;41
1466157;UNISO;150;27;Fonoaudiologia;3552205;SOROCABA;35
1466431;FAIT;1281;55;Biomedicina;3522406;ITAPEVA;35
1466445;UNISA;375;92;Tecnologia em Gestão Ambiental;3550308;SAO PAULO;35
1466457;UNISA;375;90;Tecnologia em Agronegócios;3550308;SAO PAULO;35
1466458;UNISA;375;91;Tecnologia em Gestão Hospitalar;3550308;SAO PAULO;35
1466462;UNISA;375;95;Tecnologia em Estética e Cosmética;3550308;SAO PAULO;35
1466490;UNESA;163;55;Biomedicina;3302403;MACAE;33
1466491;UNESA;163;55;Biomedicina;3300100;ANGRA DO REIS;33
1466492;UNESA;163;28;Nutrição;3300100;ANGRA DO REIS;33
1466496;UNESA;163;55;Biomedicina;3300704;CABO FRIO;33
1466510;UNESA;163;28;Nutrição;3300704;CABO FRIO;33
1466514;UNESA;163;55;Biomedicina;3305802;TERESOPOLIS;33
1466515;UNESA;163;21;Arquitetura e Urbanismo;3303500;NOVA IGUACU;33
1466516;UNESA;163;5902;Engenharia Mecânica;3302403;MACAE;33
1466519;UNESA;163;28;Nutrição;3305802;TERESOPOLIS;33
1466544;UNESA;163;28;Nutrição;3304904;SAO GONCALO;33
1466666;CAM;1294;92;Tecnologia em Gestão Ambiental;3550308;SAO PAULO;35
1466815;IF Fluminense;1120;5902;Engenharia Mecânica;3300704;CABO FRIO;33
1466825;UNESA;163;36;Fisioterapia;3300100;ANGRA DO REIS;33
1466888;UNESA;163;19;Farmácia;3303500;NOVA IGUACU;33
1466968;UNIFACOL;1697;28;Nutrição;2616407;VITORIA DE SANTO ANTAO;26
1466970;UNISA;375;28;Nutrição;3550308;SAO PAULO;35
1466974;FNH;1383;92;Tecnologia em Gestão Ambiental;2607208;IPOJUCA;26
1467014;ESTÁCIO FATERN;4566;95;Tecnologia em Estética e Cosmética;2408102;NATAL;24
1467084;;1918;6;Odontologia;4203956;CAPIVARI DE BAIXO;42
1467373;UTP;355;19;Farmácia;4106902;CURITIBA;41
1467513;ESTÁCIO FAL;1298;19;Farmácia;2704302;MACEIO;27
1467541;UNINASSAU;2835;21;Arquitetura e Urbanismo;2611606;RECIFE;26
1467559;UNIPTAN;1599;36;Fisioterapia;3162500;SAO JOAO DEL REI;31
1467566;;1351;19;Farmácia;4209102;JOINVILLE;42
1467568;UNIPTAN;1599;28;Nutrição;3162500;SAO JOAO DEL REI;31
1467648;;24025;5806;Engenharia Elétrica;3527207;LORENA;35
1467649;;24025;36;Fisioterapia;3527207;LORENA;35
1467654;;24024;5;Medicina Veterinária;3527207;LORENA;35
1467961;UniAtenas;2579;17;Agronomia;3147006;PARACATU;31
1467971;UniAtenas;2579;5;Medicina Veterinária;3147006;PARACATU;31
1468002;UNICSUL;221;36;Fisioterapia;3550308;SAO PAULO;35
1468003;UNICSUL;221;19;Farmácia;3550308;SAO PAULO;35
1468004;UNICSUL;221;55;Biomedicina;3550308;SAO PAULO;35
1468015;UNIVASSOURAS;140;5710;Engenharia Civil;3302700;MARICA;33
1468017;;1141;6;Odontologia;3304557;RIO DE JANEIRO;33
1468024;UNICID;417;55;Biomedicina;3550308;SAO PAULO;35
1468081;UNICID;417;19;Farmácia;3550308;SAO PAULO;35
1468088;UNICID;417;36;Fisioterapia;3550308;SAO PAULO;35
1468180;UNIVALE;513;95;Tecnologia em Estética e Cosmética;3127701;GOVERNADOR VALADARES;31
